fecha,tipoTran,id_cliente,descripcion_titulo,moneda,simbolo_titulo,cantidad,precio,id_transaccion,origen,fecha_ts_utc,fecha_ts_local,fecha_particion,_ingested_at
2026-01-05T19:34:25.000Z,Compra,f6adba27fe8006fabf5c3f572f363681,Cedear Caterpillar Inc.,ARS,CAT,2,47553.2862,TXNsrdkdesqo62g7,Sitio Web Desktop,2026-01-05T19:34:25.000Z,2026-01-05T16:34:25.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T02:35:52.000Z,Compra,c3b166244b8a840538bb43ba89e201de,Cedear The Coca Cola Company,ARS,KO,2,21154.7888,TXNxrk3o7dcaimfw,App Mobile,2026-01-06T02:35:52.000Z,2026-01-05T23:35:52.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T17:34:02.000Z,Compra,bdd8f6d774597dc025c1ada643345dd3,Cedear Chevron Corp.,ARS,CVX,10,15658.9456,TXN6i0gah9atv2wv,App Mobile,2026-01-05T17:34:02.000Z,2026-01-05T14:34:02.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T21:15:08.000Z,Compra,2d6c4f1f3254c1db3eb684747ea47851,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,517,1001.4267,TXNcr33d6e9eybte,Sitio Web Desktop,2026-01-05T21:15:08.000Z,2026-01-05T18:15:08.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:45:46.000Z,Compra,0a449f76f9646139162841d7112738a6,Cedear Nvidia Corporation,ARS,NVDA,3,12234.6447,TXNvirvi1py0b864,App Mobile,2026-01-05T18:45:46.000Z,2026-01-05T15:45:46.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:34:25.000Z,Venta,deabac848af93b0da8f31dfeb12d3ff2,Cedear Chevron Corp.,ARS,CVX,1,15783.1627,TXNuesdmo54d59t8,App Mobile,2026-01-05T22:34:25.000Z,2026-01-05T19:34:25.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T20:32:36.000Z,Venta,09e9b878a44f8ab130e1d72bd985c1e3,Cedear United State Oil Fund L,ARS,USO,2,7199.1095,TXNl4ic725h03ddj,Sitio Web Desktop,2026-01-05T20:32:36.000Z,2026-01-05T17:32:36.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T16:15:52.000Z,Compra,bbf8ccd26113cf76cd064d2b15fe2cb0,Cedear Spdr S&P 500,USD,SPYD,3,35.3182,TXNg7bsgw6ugsr9n,App Mobile,2026-01-05T16:15:52.000Z,2026-01-05T13:15:52.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:36:32.000Z,Compra,83ce439ad536e1ff67ea031704d3ebc7,YPF,ARS,YPFD,2,55174.6318,TXNsajjf4xdk4yu5,App Mobile,2026-01-05T14:36:32.000Z,2026-01-05T11:36:32.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:33:41.000Z,Compra,83ff7f59667a5c08970fe2fb9f4b8d84,Cedear Micron Technology Inc,ARS,MU,1,100659.1322,TXN5022buo3fm3wj,App Mobile,2026-01-05T22:33:41.000Z,2026-01-05T19:33:41.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T21:32:34.000Z,Compra,247837ebec3df8d8fa7941dfca53b336,On Vista Energy Cl.25 V08/07/28 U$S Cg,ARS,VSCQO,56,1241.3285,TXN4wsqt26q3xlrf,App Mobile,2026-01-05T21:32:34.000Z,2026-01-05T18:32:34.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:05:10.000Z,Compra,89d4bb92edb45b625e410ee13352f534,GFGC85539F,ARS,GFGC85539F,28,466.2327,TXNbrrd44ndvdxdf,Sitio Web Desktop,2026-01-05T14:05:10.000Z,2026-01-05T11:05:10.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:06:41.000Z,Venta,0e829df264d72e5d6cda4a8d3d5a170a,Cedear Exxon Mobil Corporation,ARS,XOM,37,19298.6113,TXN3c58kzx7o2udt,App Mobile,2026-01-05T22:06:41.000Z,2026-01-05T19:06:41.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:09:40.000Z,Compra,adf473789d73083af186ca7070370131,"Cedear Tesla, Inc.",ARS,TSLA,3,45420.8909,TXNfwz94dybo0a7o,Sitio Web Desktop,2026-01-05T22:09:40.000Z,2026-01-05T19:09:40.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:27:11.000Z,Compra,d70fbee14412e012fe0cfd992c2c403b,Cedear Vale,ARS,VALE,9,10509.0334,TXN6pzd7hehvd5a7,Sitio Web Desktop,2026-01-05T18:27:11.000Z,2026-01-05T15:27:11.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T19:02:21.000Z,Compra,f76f03003dc57aebc9b8441aa087290a,Pampa Energía,ARS,PAMP,2,5346.9021,TXN8j6bs751b1ark,Sitio Web Desktop,2026-01-05T19:02:21.000Z,2026-01-05T16:02:21.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:41:24.000Z,Compra,a04523b5802949f7ec0cccdbfeeeed05,Cedear Broadcom Inc.,ARS,AVGO,33,13434.0870,TXNq2kf8m8xyef9s,App Mobile,2026-01-05T14:41:24.000Z,2026-01-05T11:41:24.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:35:05.000Z,Compra,7dee6af974316154df22b47822a8b82f,Grupo Financiero Galicia S.A,ARS,GGAL,1,8314.2330,TXNaea3rzzzfle6z,App Mobile,2026-01-05T18:35:05.000Z,2026-01-05T15:35:05.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:46:49.000Z,Compra,112af42ffd6feed091de7ff4b90c7e87,Cedear Invesco Qqq Trust,ARS,QQQ,2,47457.0938,TXN9yhh5idziit2y,App Mobile,2026-01-05T18:46:49.000Z,2026-01-05T15:46:49.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:49:05.000Z,Compra,3a998a7d5e94a61e7e1870974607c9ec,Cedear Chevron Corp.,ARS,CVX,2,15690.3983,TXN72b269j7tfylc,App Mobile,2026-01-05T22:49:05.000Z,2026-01-05T19:49:05.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:15:40.000Z,Compra,7846023d629bf1a13948b0181700bff3,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,43,0.6668,TXN57jg2qlyf3ayk,Sitio Web Desktop,2026-01-05T22:15:40.000Z,2026-01-05T19:15:40.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:00:57.000Z,Compra,52efd06aa5064ea7366f940a20ced8c6,Cedear Invesco Qqq Trust,ARS,QQQ,2,47349.3112,TXNqtois4e16mtto,Sitio Web Desktop,2026-01-05T14:00:57.000Z,2026-01-05T11:00:57.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T20:49:40.000Z,Compra,468800d3b7ff9e82e96b3c5298012cd3,Cedear Ishares Bitcoin Tr (Ibi,ARS,IBIT,2,8178.3776,TXNw39y5p0fe36b3,App Mobile,2026-01-05T20:49:40.000Z,2026-01-05T17:49:40.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T17:34:12.000Z,Compra,a7ac51ea09eca7059736b27d2baf74f9,Cedear Sea Ltd.,ARS,SE,19,6619.4479,TXN03gc4zre0xgmt,App Mobile,2026-01-05T17:34:12.000Z,2026-01-05T14:34:12.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:33:52.000Z,Compra,8f0944344a1e32de4a0a1c7f45d6a786,COMC111.FE,ARS,COMC111.FE,6580,0.3902,TXNk2438i5x66uws,Sitio Web Desktop,2026-01-05T13:33:52.000Z,2026-01-05T10:33:52.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T19:35:39.000Z,Venta,a92cef0176d41aa77341539fb2ee9f1e,Letras Del Tesoro Cap $ V 16/01/2026,ARS,M16E6,62,1.2232,TXNy2bv3hsnj7xs7,App Mobile,2026-01-05T19:35:39.000Z,2026-01-05T16:35:39.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T11:35:14.000Z,Venta,ea51e93a295e092313c0eb949092f41e,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,2386,0.6657,TXN337zj6yhumo4k,App Mobile,2026-01-05T11:35:14.000Z,2026-01-05T08:35:14.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:16:21.000Z,Compra,d50b2fead26287492ee741b13e966789,Cedear Invesco Qqq Trust,ARS,QQQ,1,47399.3354,TXNt78115b2temjy,Sitio Web Desktop,2026-01-05T22:16:21.000Z,2026-01-05T19:16:21.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:05:16.000Z,Compra,55e902015874c8e8081fb06a4d5bffef,Cedear Mcdonald's Corporation,ARS,MCD,1,19266.6680,TXNl7z5qqkxvluot,App Mobile,2026-01-05T22:05:16.000Z,2026-01-05T19:05:16.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:33:11.000Z,Compra,e2befa2888e50630a04e767e35bcbc26,BONO TESORO NACIONAL CAPITALIZABLE 31/05/27 $,ARS,T31Y7,17,1.0184,TXNs8bs6ydi1euyv,App Mobile,2026-01-05T13:33:11.000Z,2026-01-05T10:33:11.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T01:51:15.000Z,Venta,dd2ddc44ad718882c8bb5f2595b2dfb4,Cedear Petroleo Brasileiro S.A,ARS,PBR,4,17865.2821,TXNf3ak4th5ldse4,App Mobile,2026-01-06T01:51:15.000Z,2026-01-05T22:51:15.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:17:52.000Z,Compra,628eb6aa4a749846b64195c91a1f6358,Cedear Alibaba Group Holding L,ARS,BABA,3,25993.5119,TXNfrvtwb3jsqsqi,Sitio Web Desktop,2026-01-05T22:17:52.000Z,2026-01-05T19:17:52.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T02:49:26.000Z,Venta,ed5c5f88560d3bd10669a6183609139a,YPF,ARS,YPFD,1,54730.5245,TXNjls0jf7ue6hts,App Mobile,2026-01-06T02:49:26.000Z,2026-01-05T23:49:26.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:08:31.000Z,Venta,7675bbd4a6e8b465d0cb17da10a8f526,Cedear Petroleo Brasileiro S.A,ARS,PBR,1,18015.5702,TXNsjd3lwguveklr,App Mobile,2026-01-05T18:08:31.000Z,2026-01-05T15:08:31.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:15:35.000Z,Compra,a403d36bd7f36fc30bdcca37bb53eb3e,Cedear Lithium Argentina Ag.,ARS,LAR,57,9437.2833,TXNfl49g2igwdb9o,App Mobile,2026-01-05T14:15:35.000Z,2026-01-05T11:15:35.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T00:44:22.000Z,Venta,7b99e4b621fb040b50d751e991cfcf59,Cedear Halliburton Co.,ARS,HAL,14,24305.2338,TXNahnx1gmpdazjn,App Mobile,2026-01-06T00:44:22.000Z,2026-01-05T21:44:22.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T02:49:05.000Z,Venta,f6adba27fe8006fabf5c3f572f363681,Cedear Caterpillar Inc.,ARS,CAT,2,47421.4388,TXN8icmvod6xqgth,Sitio Web Desktop,2026-01-06T02:49:05.000Z,2026-01-05T23:49:05.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:58:14.000Z,Compra,397f65a6ef066f68516413d53d6a2cbe,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,5,0.6666,TXN7zfxot8k5gfdb,App Mobile,2026-01-05T18:58:14.000Z,2026-01-05T15:58:14.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T10:59:34.000Z,Venta,347ba3a565f903891bca69ca35352ec9,Cedear Ambev S.A,ARS,ABEV3,1,4097.0796,TXNgvpespd59mz1d,App Mobile,2026-01-05T10:59:34.000Z,2026-01-05T07:59:34.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:38:03.000Z,Compra,016cefc9c1b2a959dc2ec20909d585c2,Ternium Argentina Sa,ARS,TXAR,268,709.8600,TXNml4x4doskihoh,App Mobile,2026-01-05T18:38:03.000Z,2026-01-05T15:38:03.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T12:36:45.000Z,Compra,419f0d8c7642a9299ca18dfbf683051d,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,43,1005.7395,TXNezt2v9uf9ww1i,App Mobile,2026-01-05T12:36:45.000Z,2026-01-05T09:36:45.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:47:10.000Z,Compra,1a4ffd0b25f612c4e55dfc269ef4fd58,Cedear Petroleo Brasileiro S.A,ARS,PBR,3,18156.1606,TXNgist7r659reqy,App Mobile,2026-01-05T14:47:10.000Z,2026-01-05T11:47:10.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:34:04.000Z,Compra,897d7bfc9ca7b724e60951b3c5fadd8e,Cedear Satellogic Inc.,ARS,SATL,2,3320.0165,TXN20jmd2tt2mk2m,App Mobile,2026-01-05T13:34:04.000Z,2026-01-05T10:34:04.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T21:49:14.000Z,Compra,b18c071d18f1ad1d8216d295e220355d,Cedear Mcdonald's Corporation,ARS,MCD,1,19220.6621,TXNmtqggkufirvf3,Sitio Web Desktop,2026-01-05T21:49:14.000Z,2026-01-05T18:49:14.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T20:14:41.000Z,Venta,58c74664ad87192db4b655ae9c5188d4,Cedear Nio Inc.,ARS,NIO,23,1895.3353,TXN8bs04w0g20t3j,App Mobile,2026-01-05T20:14:41.000Z,2026-01-05T17:14:41.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:33:51.000Z,Compra,e468a37e31d45267f2a98fdac6ed4a85,Cedear Altria Group Inc.,ARS,MO,2,22081.0591,TXNhen0727sqm6g0,App Mobile,2026-01-05T18:33:51.000Z,2026-01-05T15:33:51.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T02:25:42.000Z,Compra,95b6295d9c57dd12a22b0ca6dc2197b4,Cedear The Coca Cola Company,ARS,KO,1,21008.5706,TXNc5jtqd2aezpee,Sitio Web Desktop,2026-01-06T02:25:42.000Z,2026-01-05T23:25:42.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T20:35:39.000Z,Compra,cbde0e6293316623040b6bdd729de063,Letras Del Tesoro Cap $ V 16/01/2026,ARS,M16E6,918,1.2246,TXNh7rtijp4jctr9,App Mobile,2026-01-05T20:35:39.000Z,2026-01-05T17:35:39.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T20:33:15.000Z,Venta,4d83ba80962a0bae17eccb5d3cfc0f8d,Capex,ARS,CAPX,14,5692.7877,TXNpkh5xlatlcpyq,App Mobile,2026-01-05T20:33:15.000Z,2026-01-05T17:33:15.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T15:56:01.000Z,Compra,2d8dd62d75db9b58e8e843cf3b79bb05,Cedear Goodyear Tire & Rubber,ARS,GT,1,6788.0008,TXNtji72oasuseac,App Mobile,2026-01-05T15:56:01.000Z,2026-01-05T12:56:01.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T21:25:20.000Z,Compra,8e84c0bd73c9eef08fbc3afdbf7f7289,Msu Energy S.A. Regs 9.75% Vto. 05/12/30,ARS,RUCDO,30,1504.7348,TXN5piriv4mshvo6,App Mobile,2026-01-05T21:25:20.000Z,2026-01-05T18:25:20.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:07:29.000Z,Venta,ae9b01f10416aa8bfab447007d9da32c,Cedear Halliburton Co.,USD,HALD,2,16.8711,TXNrqarel371i9am,App Mobile,2026-01-05T22:07:29.000Z,2026-01-05T19:07:29.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T02:35:56.000Z,Compra,a0bb944f6f0f9803ad3bcd00541626b0,Cedear Vale,ARS,VALE,2,10315.8702,TXNuxrqu4x9651kn,App Mobile,2026-01-06T02:35:56.000Z,2026-01-05T23:35:56.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:35:24.000Z,Compra,053856429763a5362ae39a82211619ee,Cedear The Walt Disney Company,ARS,DISN,2,14375.0497,TXNrhl6f6ctckj72,App Mobile,2026-01-05T14:35:24.000Z,2026-01-05T11:35:24.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T15:34:08.000Z,Compra,6008f207b64674af5f4df778b2212499,Bono del Tesoro Boncer Vto 31/03/2026,ARS,TZXM6,7432,1.9820,TXNvokaxtidyan30,App Mobile,2026-01-05T15:34:08.000Z,2026-01-05T12:34:08.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T01:09:02.000Z,Compra,d9f44dfdc935c950764a05d7d96465c4,Cedear Nio Inc.,ARS,NIO,5,1895.7743,TXN6oi8uru4cdreo,Sitio Web Desktop,2026-01-06T01:09:02.000Z,2026-01-05T22:09:02.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T12:33:19.000Z,Venta,a9db21cedbf109d31bb8bb7e4a073ad1,"Cedear Paypal Holdings, Inc",ARS,PYPL,3,11233.8901,TXNb17re01iggr6g,App Mobile,2026-01-05T12:33:19.000Z,2026-01-05T09:33:19.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T23:33:31.000Z,Compra,3663b065832880bbe6e789f8d523910d,Transportadora Gas del Sur,ARS,TGSU2,1,9611.7880,TXN7yasxxi3lodv0,App Mobile,2026-01-05T23:33:31.000Z,2026-01-05T20:33:31.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T17:34:51.000Z,Venta,4bd68f5e3124f2d725a0abb8a5c5c784,Ternium Argentina Sa,ARS,TXAR,6,711.6315,TXNrh0mf2kprwlm6,Sitio Web Desktop,2026-01-05T17:34:51.000Z,2026-01-05T14:34:51.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T19:36:38.000Z,Venta,aa838b7469cc415ab4aa0059392ad7c9,Cedear Spdr Dow Jones Industrial,ARS,DIA,2,37882.5455,TXNfig9xtv8bylmn,App Mobile,2026-01-05T19:36:38.000Z,2026-01-05T16:36:38.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:02:22.000Z,Compra,a4ac6286d4905e79ae219cd98affe086,On Ypf Clase 35 Vto 27/02/27 U$S C.G,ARS,YM35O,2,1538.7397,TXNty7byva1l934m,App Mobile,2026-01-05T14:02:22.000Z,2026-01-05T11:02:22.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T12:37:19.000Z,Venta,ea5877244495c9f858049caa27588f7e,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,33,1000.2952,TXN2g7rrljoub5i7,App Mobile,2026-01-05T12:37:19.000Z,2026-01-05T09:37:19.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T10:38:48.000Z,Venta,919213ea86e1643cd4117bd13c5248a9,Carboclor S.A.,ARS,CARC,155,28.9619,TXNomkn7qbngf4da,Sitio Web Desktop,2026-01-05T10:38:48.000Z,2026-01-05T07:38:48.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:16:23.000Z,Compra,413a6ad5a34cd184148245a37a59b833,Letras Del Tesoro Cap $ V 16/01/2026,ARS,S16E6,333,1.1782,TXNdo4d8461xuw79,App Mobile,2026-01-05T22:16:23.000Z,2026-01-05T19:16:23.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:03:25.000Z,Compra,ff9b279a8b83a240b9534d52cd7f6fd2,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,5,0.6675,TXNgxoyzxlewymqa,App Mobile,2026-01-05T13:03:25.000Z,2026-01-05T10:03:25.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T17:11:18.000Z,Compra,d6301b01d44429621a56060ead81adb0,"Cedear Tesla, Inc.",ARS,TSLA,2,46428.7837,TXNzc281azqv6xhz,App Mobile,2026-01-05T17:11:18.000Z,2026-01-05T14:11:18.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T19:34:44.000Z,Compra,968816e6ba08063eac7f1916401de7cc,"Cedear Amazon.Com, Inc",ARS,AMZN,4,2442.2267,TXNwfshyygwhxuin,App Mobile,2026-01-05T19:34:44.000Z,2026-01-05T16:34:44.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T22:17:35.000Z,Venta,facbc0d96d3ac0fd5551371710cf33c0,Cedear Altria Group Inc.,ARS,MO,1,21369.7337,TXN1rop3djnqephd,App Mobile,2026-01-05T22:17:35.000Z,2026-01-05T19:17:35.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T15:25:23.000Z,Venta,6d4665fff0bc6f1759a65deefcd7428f,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,1449,0.6678,TXNpkyj2m1kjdera,Sitio Web Desktop,2026-01-05T15:25:23.000Z,2026-01-05T12:25:23.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:30:23.000Z,Compra,ab2dbd9258cd102c656501ebabcba3c7,"Cedear Facebook, Inc.",ARS,META,4,41700.0857,TXNthqleorps2k4i,App Mobile,2026-01-05T14:30:23.000Z,2026-01-05T11:30:23.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:33:53.000Z,Compra,335933624c53e92d73dcc4ae1b91939f,Cedear Mercadolibre Inc.,ARS,MELI,1,25785.8288,TXN1hx4qqjw4syi8,App Mobile,2026-01-05T18:33:53.000Z,2026-01-05T15:33:53.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:35:38.000Z,Compra,4e98e48e6dae9f632f448ec9ec0a4308,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,3730,1007.7929,TXN9x62n4ptdigl1,App Mobile,2026-01-05T13:35:38.000Z,2026-01-05T10:35:38.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T17:00:11.000Z,Compra,2712bae0f4e7ae5646ec501507e3af0a,"Cedear Jd.Com, Inc.",ARS,JD,1,11279.3056,TXNq5y4f0kofc405,App Mobile,2026-01-05T17:00:11.000Z,2026-01-05T14:00:11.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:37:43.000Z,Compra,8d302df81ad99dd484942b0af93a7bfe,Cedear American Airlines Group,ARS,AAL,3,11938.6487,TXN5d6mnemx2jv7y,App Mobile,2026-01-05T18:37:43.000Z,2026-01-05T15:37:43.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T00:45:07.000Z,Venta,7796fd2d59c671b3ae37a8f6cab84203,Cedear Vale,ARS,VALE,1,10496.8341,TXNsr1nhrukzgdan,Sitio Web Desktop,2026-01-06T00:45:07.000Z,2026-01-05T21:45:07.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T00:59:51.000Z,Venta,ab9ce4c6ac7070f868d5f1bd7e83dace,"Cedear Amazon.Com, Inc",ARS,AMZN,210,2490.1998,TXNdxkeclpsrm3mh,App Mobile,2026-01-06T00:59:51.000Z,2026-01-05T21:59:51.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T14:36:51.000Z,Compra,d223e23540d9e4c4b8222b18defc487d,Cedear Chevron Corp.,ARS,CVX,2,16599.9338,TXNnteehkrue7rt9,App Mobile,2026-01-05T14:36:51.000Z,2026-01-05T11:36:51.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T23:11:32.000Z,Compra,ae764d0abc028dcaf84f42830fe894b4,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,631,0.6701,TXNwgxroxlubbr4v,App Mobile,2026-01-05T23:11:32.000Z,2026-01-05T20:11:32.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:46:01.000Z,Venta,08473435d505f920a5c70d3df27e2775,Bolsas Y Mercados Argentinos S.A.,ARS,BYMA,270,299.3907,TXNprzhhax745t2e,App Mobile,2026-01-05T13:46:01.000Z,2026-01-05T10:46:01.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T13:20:52.000Z,Venta,b214874d4f77da963c193d7eedbf771c,Cedear Ipath Series B S&P 500 Vix Etf,ARS,VXX,2,7977.1888,TXNin3v9ifzaec79,App Mobile,2026-01-05T13:20:52.000Z,2026-01-05T10:20:52.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T19:03:26.000Z,Compra,67f9c94e0d840bfb9a280b40a390ebf6,Cedear Apple Inc.,ARS,AAPL,1,20591.8599,TXN577cm035xfuyz,App Mobile,2026-01-05T19:03:26.000Z,2026-01-05T16:03:26.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T00:34:13.000Z,Compra,fcc59a5aff190261ab8c193d15c26e40,Cedear Visa Inc,ARS,V,1,29621.2490,TXN27uu4wb8qcjl3,App Mobile,2026-01-06T00:34:13.000Z,2026-01-05T21:34:13.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T16:28:26.000Z,Venta,207353461926eda0127b867260b88460,Cedear Ark Innovetion,ARS,ARKK,2,12179.7708,TXNxn58wgww887m7,App Mobile,2026-01-05T16:28:26.000Z,2026-01-05T13:28:26.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T16:49:41.000Z,Compra,630027f0aae3fe2ac5fe4377ae8df8a9,Cedear Vista Oil & Gas Sab De,ARS,VIST,2,23912.7608,TXNxod41gbfskjmf,Sitio Web Desktop,2026-01-05T16:49:41.000Z,2026-01-05T13:49:41.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T21:34:48.000Z,Compra,8d3427eeb0a7e0531ee0b3ffe1e17982,Cedear Harmony Gold Mining Co,ARS,HMY,2,30654.6819,TXN0ot7ma7g1kw3e,App Mobile,2026-01-05T21:34:48.000Z,2026-01-05T18:34:48.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-06T01:55:24.000Z,Compra,900425bead617ade5175b90480a7d91e,Metrogas,ARS,METR,47,2482.5631,TXN1lawb4qjz8o9b,Sitio Web Desktop,2026-01-06T01:55:24.000Z,2026-01-05T22:55:24.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T23:18:40.000Z,Compra,c2978df77f84d06b4f7423c172039423,Cedear Berkshire Hathaway Inc.,ARS,BRKB,2,34670.5536,TXNetzg51izlofet,App Mobile,2026-01-05T23:18:40.000Z,2026-01-05T20:18:40.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T23:35:02.000Z,Compra,e15fb5d7534c3898483f0f73a5c2acef,Cedear Apple Inc.,ARS,AAPL,2,20913.0188,TXNflpld9ytho4w7,App Mobile,2026-01-05T23:35:02.000Z,2026-01-05T20:35:02.000Z,2026-01-05,2026-03-20T23:05:25.696Z
2026-01-05T18:59:34.000Z,Venta,15ae94e06fb8ceae394d452e901fbedc,Cedear Ambev S.A,ARS,ABEV3,1,4114.7372,TXN6camy9xzlwls8,App Mobile,2026-01-05T18:59:34.000Z,2026-01-05T15:59:34.000Z,2026-01-05,2026-03-20T23:05:25.696Z
